id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
1070;D29IBCJI07100179;B2100179;2017-01-04;2017-01-10;12162;Nadwozie;2;1877;Komentarz mechanika
1071;D29IBCJI07100179;B2100179;2017-01-04;2017-01-10;12162;Warczy;2;3871;Komentarz mechanika
1072;D29IBCJI07100179;B2100179;2017-01-04;2017-01-10;12162;Uszkodzenie;2;3452;Komentarz mechanika
1073;D29IBCJI07100179;B2100179;2020-05-20;2020-05-28;12162;Uszkodzenie;1;7722;Komentarz mechanika
1074;D29IBCJI07100179;B2100179;2019-03-22;2019-03-24;12162;Silnik;7;4177;Komentarz mechanika
1075;D29IBCJI07100179;B2100179;2019-03-22;2019-03-24;12162;Okna;9;4095;Komentarz mechanika
1076;D29IBCJI07100179;B2100179;2019-03-22;2019-03-24;12162;Sprzeglo;2;9513;Komentarz mechanika
1077;D29IBCJI07100179;B2100179;2017-08-13;2017-08-22;12162;Hamulce;1;7102;Komentarz mechanika
1078;V09ELQBY89100180;X2100180;2018-07-13;2018-07-14;16429;Hamulce;9;8361;Komentarz mechanika
1079;V09ELQBY89100180;X2100180;2018-07-13;2018-07-14;16429;Okna;2;8893;Komentarz mechanika
1080;V09ELQBY89100180;X2100180;2018-07-13;2018-07-14;16429;Silnik;6;8961;Komentarz mechanika
1081;V09ELQBY89100180;X2100180;2018-07-13;2018-07-14;16429;Sprzeglo;1;1122;Komentarz mechanika
1082;V42YVUEO18100181;M7100181;2015-09-19;2015-09-23;11078;Swiatla;6;6183;Komentarz mechanika
1083;V42YVUEO18100181;M7100181;2007-02-01;2007-02-02;11078;Opona;9;7919;Komentarz mechanika
1084;V42YVUEO18100181;M7100181;2007-02-01;2007-02-02;11078;Hamulce;2;7352;Komentarz mechanika
1085;V42YVUEO18100181;M7100181;2007-02-01;2007-02-02;11078;Silnik;10;5069;Komentarz mechanika
1086;V42YVUEO18100181;M7100181;2015-11-19;2015-11-27;11078;Hamulce;6;7677;Komentarz mechanika
1087;V42YVUEO18100181;M7100181;2015-11-19;2015-11-27;11078;Nadwozie;2;9296;Komentarz mechanika
1088;V42YVUEO18100181;M7100181;2015-11-19;2015-11-27;11078;Opona;1;5131;Komentarz mechanika
1089;Y55UMRLT63100182;P1100182;2020-08-24;2020-09-06;11003;Warczy;8;2572;Komentarz mechanika
1090;Y55UMRLT63100182;P1100182;2020-05-11;2020-05-19;11003;Nadwozie;2;4631;Komentarz mechanika
1091;Y55UMRLT63100182;P1100182;2020-05-11;2020-05-19;11003;Hamulce;6;2293;Komentarz mechanika
1092;Y55UMRLT63100182;P1100182;2017-04-27;2017-04-27;11003;Wydech;6;8875;Komentarz mechanika
1093;Y55UMRLT63100182;P1100182;2017-04-27;2017-04-27;11003;Silnik;2;900;Komentarz mechanika
1094;N80SUBTV34100183;Y4100183;2020-07-12;2020-07-19;10540;Hamulce;2;679;Komentarz mechanika
1095;N80SUBTV34100183;Y4100183;2020-07-12;2020-07-19;10540;Uszkodzenie;7;7957;Komentarz mechanika
1096;N80SUBTV34100183;Y4100183;2020-07-12;2020-07-19;10540;Inne;3;9148;Komentarz mechanika
1097;N80SUBTV34100183;Y4100183;2020-07-12;2020-07-19;10540;Silnik;6;633;Komentarz mechanika
1098;N80SUBTV34100183;Y4100183;2020-01-02;2020-01-09;10540;Nadwozie;8;9115;Komentarz mechanika
1099;N80SUBTV34100183;Y4100183;2020-01-02;2020-01-09;10540;Wydech;8;4026;Komentarz mechanika
1100;N80SUBTV34100183;Y4100183;2020-01-02;2020-01-09;10540;Inne;2;7597;Komentarz mechanika
1101;N80SUBTV34100183;Y4100183;2020-07-27;2020-08-07;10540;Sprzeglo;5;1521;Komentarz mechanika
1102;N80SUBTV34100183;Y4100183;2020-07-27;2020-08-07;10540;Nadwozie;2;2375;Komentarz mechanika
1103;N80SUBTV34100183;Y4100183;2020-07-27;2020-08-07;10540;Uszkodzenie;8;7319;Komentarz mechanika
1104;N45NTHAJ38100184;V9100184;1998-02-07;1998-02-17;15583;Swiatla;1;9297;Komentarz mechanika
1105;N45NTHAJ38100184;V9100184;1998-02-07;1998-02-17;15583;Sprzeglo;2;7543;Komentarz mechanika
1106;N45NTHAJ38100184;V9100184;1998-02-07;1998-02-17;15583;Nadwozie;7;4382;Komentarz mechanika
1107;N45NTHAJ38100184;V9100184;2010-11-20;2010-11-21;15583;Silnik;6;1028;Komentarz mechanika
1108;N45NTHAJ38100184;V9100184;2010-11-20;2010-11-21;15583;Sprzeglo;2;6036;Komentarz mechanika
1109;N45NTHAJ38100184;V9100184;2010-11-20;2010-11-21;15583;Nadwozie;1;1526;Komentarz mechanika
1110;R03WLTJF07100185;S7100185;2016-07-10;2016-07-19;12304;Hamulce;2;5068;Komentarz mechanika
1111;R03WLTJF07100185;S7100185;2016-07-10;2016-07-19;12304;Wydech;9;3866;Komentarz mechanika
1112;R03WLTJF07100185;S7100185;2016-07-10;2016-07-19;12304;Sprzeglo;2;536;Komentarz mechanika
1113;R03WLTJF07100185;S7100185;2018-03-26;2018-04-02;12304;Okna;1;8365;Komentarz mechanika
1114;R03WLTJF07100185;S7100185;2018-03-26;2018-04-02;12304;Swiatla;7;9525;Komentarz mechanika
1115;R03WLTJF07100185;S7100185;2020-06-18;2020-06-20;12304;Uszkodzenie;2;7496;Komentarz mechanika
1116;R03WLTJF07100185;S7100185;2020-06-18;2020-06-20;12304;Inne;1;7610;Komentarz mechanika
1117;R03WLTJF07100185;S7100185;2020-06-18;2020-06-20;12304;Swiatla;2;8668;Komentarz mechanika
1118;R03WLTJF07100185;S7100185;2020-06-18;2020-06-20;12304;Wydech;2;6651;Komentarz mechanika
1119;M16BVQKE29100186;T7100186;2013-10-15;2013-10-25;16294;Sprzeglo;2;1867;Komentarz mechanika
1120;M16BVQKE29100186;T7100186;2013-10-15;2013-10-25;16294;Opona;6;1138;Komentarz mechanika
1121;M16BVQKE29100186;T7100186;2020-04-15;2020-04-24;16294;Inne;5;5815;Komentarz mechanika
1122;N90WHWIX12100187;D9100187;1995-07-05;1995-07-14;12543;Sprzeglo;9;9506;Komentarz mechanika
1123;N90WHWIX12100187;D9100187;1995-07-05;1995-07-14;12543;Nadwozie;1;6776;Komentarz mechanika
1124;N90WHWIX12100187;D9100187;1995-07-05;1995-07-14;12543;Wydech;2;4385;Komentarz mechanika
1125;N90WHWIX12100187;D9100187;2003-04-03;2003-04-03;12543;Warczy;2;4800;Komentarz mechanika
1126;N90WHWIX12100187;D9100187;2003-04-03;2003-04-03;12543;Nadwozie;6;823;Komentarz mechanika
1127;N90WHWIX12100187;D9100187;2003-04-03;2003-04-03;12543;Okna;10;4702;Komentarz mechanika
1128;L49YLHNP05100190;L8100190;2015-10-21;2015-11-02;10415;Opona;6;4774;Komentarz mechanika
1129;L49YLHNP05100190;L8100190;2015-10-21;2015-11-02;10415;Silnik;7;1936;Komentarz mechanika
1130;L49YLHNP05100190;L8100190;2015-06-05;2015-06-11;10415;Nadwozie;8;930;Komentarz mechanika
1131;L49YLHNP05100190;L8100190;2015-06-05;2015-06-11;10415;Okna;5;6200;Komentarz mechanika
1132;L49YLHNP05100190;L8100190;2008-01-08;2008-01-16;10415;Opona;10;5147;Komentarz mechanika
1133;L49YLHNP05100190;L8100190;2008-01-08;2008-01-16;10415;Sprzeglo;7;7040;Komentarz mechanika
1134;Y86JOVBK42100191;V9100191;2020-03-27;2020-04-01;10021;Warczy;2;1196;Komentarz mechanika
1135;Y86JOVBK42100191;V9100191;2020-12-16;2020-12-26;10021;Okna;4;1914;Komentarz mechanika
1136;Y86JOVBK42100191;V9100191;2020-12-16;2020-12-26;10021;Sprzeglo;4;7208;Komentarz mechanika
1137;Y86JOVBK42100191;V9100191;2020-12-16;2020-12-26;10021;Wydech;7;1066;Komentarz mechanika
1138;Y86JOVBK42100191;V9100191;2020-12-16;2020-12-26;10021;Silnik;6;2498;Komentarz mechanika
1139;B56MPNUZ89100192;X2100192;2011-02-25;2011-03-04;11156;Nadwozie;3;3096;Komentarz mechanika
1140;B56MPNUZ89100192;X2100192;2011-02-25;2011-03-04;11156;Inne;5;8195;Komentarz mechanika
1141;B56MPNUZ89100192;X2100192;2016-10-16;2016-10-16;11156;Inne;10;9126;Komentarz mechanika
1142;B56MPNUZ89100192;X2100192;2016-10-16;2016-10-16;11156;Hamulce;4;4301;Komentarz mechanika
1143;B56MPNUZ89100192;X2100192;2016-10-16;2016-10-16;11156;Uszkodzenie;10;7360;Komentarz mechanika
1144;B56MPNUZ89100192;X2100192;2012-04-13;2012-04-23;11156;Swiatla;8;3276;Komentarz mechanika
1145;B56MPNUZ89100192;X2100192;2012-04-13;2012-04-23;11156;Wydech;3;4803;Komentarz mechanika
1146;B56MPNUZ89100192;X2100192;2012-04-13;2012-04-23;11156;Okna;5;2471;Komentarz mechanika
1147;P52WGXUM20100193;G7100193;2020-02-28;2020-03-02;10076;Wydech;3;7229;Komentarz mechanika
1148;P52WGXUM20100193;G7100193;2020-02-28;2020-03-02;10076;Hamulce;4;2721;Komentarz mechanika
1149;P52WGXUM20100193;G7100193;2020-02-28;2020-03-02;10076;Inne;8;3646;Komentarz mechanika
1150;P52WGXUM20100193;G7100193;2020-02-28;2020-03-02;10076;Uszkodzenie;4;5354;Komentarz mechanika
1151;P52WGXUM20100193;G7100193;2017-04-17;2017-04-24;10076;Inne;4;7888;Komentarz mechanika
1152;P52WGXUM20100193;G7100193;2018-07-11;2018-07-19;10076;Silnik;1;808;Komentarz mechanika
1153;P52WGXUM20100193;G7100193;2018-07-11;2018-07-19;10076;Uszkodzenie;3;2169;Komentarz mechanika
1154;P52WGXUM20100193;G7100193;2018-07-11;2018-07-19;10076;Inne;2;4135;Komentarz mechanika
1155;P52WGXUM20100193;G7100193;2018-08-21;2018-09-03;10076;Wydech;7;266;Komentarz mechanika
1156;P52WGXUM20100193;G7100193;2018-08-21;2018-09-03;10076;Hamulce;3;127;Komentarz mechanika
1157;P52WGXUM20100193;G7100193;2020-04-17;2020-04-26;10076;Uszkodzenie;2;8291;Komentarz mechanika
1158;B71GSPFX63100194;M4100194;2015-01-15;2015-01-19;12778;Inne;2;2804;Komentarz mechanika
1159;B71GSPFX63100194;M4100194;2015-01-15;2015-01-19;12778;Sprzeglo;1;7796;Komentarz mechanika
1160;B71GSPFX63100194;M4100194;2015-01-15;2015-01-19;12778;Opona;2;6469;Komentarz mechanika
1161;B71GSPFX63100194;M4100194;2015-03-22;2015-03-25;12778;Hamulce;8;8670;Komentarz mechanika
1162;B71GSPFX63100194;M4100194;2015-03-22;2015-03-25;12778;Inne;2;9706;Komentarz mechanika
1163;B71GSPFX63100194;M4100194;2015-03-22;2015-03-25;12778;Silnik;9;3553;Komentarz mechanika
1164;X60WFOMQ34100195;X8100195;2020-07-19;2020-07-28;11632;Warczy;1;9942;Komentarz mechanika
1165;X60WFOMQ34100195;X8100195;2020-07-19;2020-07-28;11632;Uszkodzenie;2;4000;Komentarz mechanika
1166;X60WFOMQ34100195;X8100195;2020-07-19;2020-07-28;11632;Opona;6;4614;Komentarz mechanika
1167;X60WFOMQ34100195;X8100195;2020-07-19;2020-07-28;11632;Nadwozie;2;2646;Komentarz mechanika
1168;L56FRXHY54100196;D5100196;2004-10-02;2004-10-03;10410;Inne;10;3785;Komentarz mechanika
1169;L56FRXHY54100196;D5100196;2004-10-02;2004-10-03;10410;Okna;6;6930;Komentarz mechanika
1170;L56FRXHY54100196;D5100196;2004-10-02;2004-10-03;10410;Sprzeglo;2;3589;Komentarz mechanika
1171;L56FRXHY54100196;D5100196;2004-10-02;2004-10-03;10410;Nadwozie;6;9249;Komentarz mechanika
1172;L56FRXHY54100196;D5100196;2004-10-09;2004-10-17;10410;Warczy;6;1725;Komentarz mechanika
1173;L56FRXHY54100196;D5100196;2004-10-09;2004-10-17;10410;Wydech;9;6722;Komentarz mechanika
1174;L56FRXHY54100196;D5100196;2004-10-09;2004-10-17;10410;Swiatla;9;6276;Komentarz mechanika
1175;L56FRXHY54100196;D5100196;2004-10-09;2004-10-17;10410;Okna;1;8446;Komentarz mechanika
1176;L56FRXHY54100196;D5100196;2004-03-08;2004-03-11;10410;Inne;6;9201;Komentarz mechanika
1177;L56FRXHY54100196;D5100196;2004-03-08;2004-03-11;10410;Warczy;2;7168;Komentarz mechanika
1178;L56FRXHY54100196;D5100196;2004-03-08;2004-03-11;10410;Opona;10;4944;Komentarz mechanika
1179;L56FRXHY54100196;D5100196;2004-03-08;2004-03-11;10410;Okna;7;9801;Komentarz mechanika
1180;T02RPWZS59100197;S0100197;2020-11-03;2020-11-08;17396;Uszkodzenie;2;1519;Komentarz mechanika
1181;T02RPWZS59100197;S0100197;2020-11-03;2020-11-08;17396;Sprzeglo;6;777;Komentarz mechanika
1182;T02RPWZS59100197;S0100197;2020-10-05;2020-10-09;17396;Opona;3;8933;Komentarz mechanika
1183;T02RPWZS59100197;S0100197;2020-10-05;2020-10-09;17396;Wydech;1;7856;Komentarz mechanika
1184;T02RPWZS59100197;S0100197;2020-10-05;2020-10-09;17396;Inne;6;6840;Komentarz mechanika
1185;T02RPWZS59100197;S0100197;2020-10-05;2020-10-09;17396;Warczy;3;4746;Komentarz mechanika
1186;T02RPWZS59100197;S0100197;2020-08-20;2020-09-02;17396;Nadwozie;10;9105;Komentarz mechanika
1187;T02RPWZS59100197;S0100197;2020-08-20;2020-09-02;17396;Uszkodzenie;2;8228;Komentarz mechanika
1188;T02RPWZS59100197;S0100197;2020-08-20;2020-09-02;17396;Wydech;6;1534;Komentarz mechanika
1189;L13EORAM97100198;K3100198;2008-08-11;2008-08-11;14081;Hamulce;2;5022;Komentarz mechanika
1190;L13EORAM97100198;K3100198;2008-08-11;2008-08-11;14081;Silnik;3;2685;Komentarz mechanika
1191;L13EORAM97100198;K3100198;2008-08-11;2008-08-11;14081;Uszkodzenie;2;5592;Komentarz mechanika
1192;L13EORAM97100198;K3100198;2008-08-11;2008-08-11;14081;Warczy;3;941;Komentarz mechanika
1193;L13EORAM97100198;K3100198;2000-01-12;2000-01-19;14081;Wydech;2;4783;Komentarz mechanika
1194;G80JPTHG68100199;J1100199;2020-05-02;2020-05-12;18325;Swiatla;2;4395;Komentarz mechanika
1195;G80JPTHG68100199;J1100199;2020-05-02;2020-05-12;18325;Silnik;2;209;Komentarz mechanika
1196;G80JPTHG68100199;J1100199;2020-05-02;2020-05-12;18325;Okna;6;9460;Komentarz mechanika
1197;G80JPTHG68100199;J1100199;2020-05-02;2020-05-12;18325;Wydech;6;3557;Komentarz mechanika
1198;R88OGGHJ42100200;A4100200;2019-08-12;2019-08-16;13812;Sprzeglo;6;3658;Komentarz mechanika
1199;R88OGGHJ42100200;A4100200;2019-08-12;2019-08-16;13812;Opona;5;1821;Komentarz mechanika
1200;R88OGGHJ42100200;A4100200;2019-08-12;2019-08-16;13812;Wydech;2;1865;Komentarz mechanika
1201;R88OGGHJ42100200;A4100200;2012-09-04;2012-09-12;13812;Warczy;2;3673;Komentarz mechanika
1202;R88OGGHJ42100200;A4100200;2012-09-04;2012-09-12;13812;Wydech;2;8256;Komentarz mechanika
1203;R88OGGHJ42100200;A4100200;2012-02-03;2012-02-08;13812;Nadwozie;5;8606;Komentarz mechanika
1204;R88OGGHJ42100200;A4100200;2019-12-04;2019-12-09;13812;Sprzeglo;1;6555;Komentarz mechanika
1205;R88OGGHJ42100200;A4100200;2019-12-04;2019-12-09;13812;Silnik;6;4186;Komentarz mechanika
1206;R88OGGHJ42100200;A4100200;2019-12-04;2019-12-09;13812;Hamulce;5;7962;Komentarz mechanika
1207;R88OGGHJ42100200;A4100200;2019-12-04;2019-12-09;13812;Wydech;4;3087;Komentarz mechanika
1208;O92FSVTQ85100201;M1100201;2015-03-02;2015-03-09;11811;Opona;7;2844;Komentarz mechanika
1209;O92FSVTQ85100201;M1100201;2015-03-02;2015-03-09;11811;Swiatla;4;8595;Komentarz mechanika
1210;P76VNOJD53100202;L4100202;2019-05-27;2019-05-28;11957;Opona;3;1821;Komentarz mechanika
1211;P76VNOJD53100202;L4100202;2018-09-17;2018-09-22;11957;Okna;3;5415;Komentarz mechanika
1212;P76VNOJD53100202;L4100202;2018-09-17;2018-09-22;11957;Wydech;6;5050;Komentarz mechanika
1213;P76VNOJD53100202;L4100202;2018-09-17;2018-09-22;11957;Nadwozie;6;3260;Komentarz mechanika
1214;P76VNOJD53100202;L4100202;2018-09-17;2018-09-22;11957;Swiatla;2;6429;Komentarz mechanika
1215;P76VNOJD53100202;L4100202;2019-10-21;2019-11-02;11957;Opona;2;3350;Komentarz mechanika
1216;P76VNOJD53100202;L4100202;2019-10-21;2019-11-02;11957;Silnik;2;8841;Komentarz mechanika
1217;P76VNOJD53100202;L4100202;2018-05-01;2018-05-02;11957;Swiatla;10;1489;Komentarz mechanika
1218;P76VNOJD53100202;L4100202;2018-05-01;2018-05-02;11957;Hamulce;2;4869;Komentarz mechanika
1219;P76VNOJD53100202;L4100202;2018-05-01;2018-05-02;11957;Inne;6;4259;Komentarz mechanika
1220;P76VNOJD53100202;L4100202;2018-05-01;2018-05-02;11957;Silnik;2;5472;Komentarz mechanika
1221;J65KOTSH81100203;A8100203;2014-03-09;2014-03-16;12359;Inne;1;9863;Komentarz mechanika
1222;J65KOTSH81100203;A8100203;2014-03-09;2014-03-16;12359;Sprzeglo;2;7471;Komentarz mechanika
1223;Q39PQNZD52100204;H3100204;2017-10-16;2017-10-24;11750;Nadwozie;7;5350;Komentarz mechanika
1224;Q39PQNZD52100204;H3100204;2013-04-22;2013-04-27;11750;Inne;6;4381;Komentarz mechanika
1225;W51AZZXU72100205;Q9100205;2008-08-15;2008-08-25;12734;Nadwozie;4;8464;Komentarz mechanika
1226;W51AZZXU72100205;Q9100205;2008-08-15;2008-08-25;12734;Warczy;1;6296;Komentarz mechanika
1227;W51AZZXU72100205;Q9100205;2008-08-15;2008-08-25;12734;Sprzeglo;6;9339;Komentarz mechanika
1228;W51AZZXU72100205;Q9100205;2008-06-19;2008-06-27;12734;Silnik;1;3025;Komentarz mechanika
1229;W51AZZXU72100205;Q9100205;2008-06-19;2008-06-27;12734;Uszkodzenie;2;6820;Komentarz mechanika
1230;W51AZZXU72100205;Q9100205;2008-06-19;2008-06-27;12734;Nadwozie;2;4545;Komentarz mechanika
1231;W51AZZXU72100205;Q9100205;2008-06-19;2008-06-27;12734;Hamulce;3;9708;Komentarz mechanika
1232;W51AZZXU72100205;Q9100205;2009-11-09;2009-11-09;12734;Hamulce;4;6540;Komentarz mechanika
1233;W51AZZXU72100205;Q9100205;2009-11-09;2009-11-09;12734;Uszkodzenie;6;1927;Komentarz mechanika
1234;J01EFJGU67100206;W2100206;2020-09-27;2020-10-07;18897;Wydech;2;5040;Komentarz mechanika
1235;J01EFJGU67100206;W2100206;2020-09-27;2020-10-07;18897;Warczy;6;6700;Komentarz mechanika
1236;J01EFJGU67100206;W2100206;2020-08-10;2020-08-13;18897;Swiatla;5;9952;Komentarz mechanika
1237;J01EFJGU67100206;W2100206;2020-08-10;2020-08-13;18897;Hamulce;1;8799;Komentarz mechanika
1238;J01EFJGU67100206;W2100206;2020-08-10;2020-08-13;18897;Nadwozie;6;8081;Komentarz mechanika
1239;J01EFJGU67100206;W2100206;2020-08-10;2020-08-13;18897;Opona;1;2869;Komentarz mechanika
1240;J01EFJGU67100206;W2100206;2020-02-03;2020-02-09;18897;Opona;3;7516;Komentarz mechanika
1241;Z64HIDLN26100207;B5100207;2014-05-17;2014-05-17;11486;Opona;1;5135;Komentarz mechanika
1242;Z64HIDLN26100207;B5100207;2015-06-25;2015-06-26;11486;Sprzeglo;8;752;Komentarz mechanika
1243;Z64HIDLN26100207;B5100207;2015-06-25;2015-06-26;11486;Inne;6;3993;Komentarz mechanika
1244;Z64HIDLN26100207;B5100207;2015-06-25;2015-06-26;11486;Warczy;6;8138;Komentarz mechanika
1245;Z64HIDLN26100207;B5100207;2015-03-25;2015-03-28;11486;Okna;6;4720;Komentarz mechanika
1246;Z64HIDLN26100207;B5100207;2012-07-04;2012-07-05;11486;Okna;6;6467;Komentarz mechanika
1247;Z64HIDLN26100207;B5100207;2012-07-04;2012-07-05;11486;Wydech;3;4706;Komentarz mechanika
1248;Z64HIDLN26100207;B5100207;2012-07-04;2012-07-05;11486;Silnik;2;3030;Komentarz mechanika
1249;Z64HIDLN26100207;B5100207;2012-07-04;2012-07-05;11486;Opona;3;1301;Komentarz mechanika
1250;Z64HIDLN26100207;B5100207;2020-11-01;2020-11-07;11486;Uszkodzenie;2;1184;Komentarz mechanika
1251;Z64HIDLN26100207;B5100207;2020-11-01;2020-11-07;11486;Opona;2;3233;Komentarz mechanika
1252;Z64HIDLN26100207;B5100207;2020-11-01;2020-11-07;11486;Wydech;6;3402;Komentarz mechanika
1253;Z64HIDLN26100207;B5100207;2020-11-01;2020-11-07;11486;Sprzeglo;2;4609;Komentarz mechanika
1254;Q99GOTQK99100209;N3100209;2020-07-15;2020-07-25;13171;Hamulce;6;8385;Komentarz mechanika
1255;Q99GOTQK99100209;N3100209;2020-07-15;2020-07-25;13171;Sprzeglo;2;3462;Komentarz mechanika
1256;Q99GOTQK99100209;N3100209;2020-07-15;2020-07-25;13171;Opona;6;3580;Komentarz mechanika
1257;Q99GOTQK99100209;N3100209;2015-07-08;2015-07-15;13171;Swiatla;2;8245;Komentarz mechanika
1258;Q99GOTQK99100209;N3100209;2013-07-06;2013-07-14;13171;Nadwozie;1;1698;Komentarz mechanika
1259;Q99GOTQK99100209;N3100209;2013-07-06;2013-07-14;13171;Swiatla;2;2831;Komentarz mechanika
1260;Q99GOTQK99100209;N3100209;2010-10-06;2010-10-10;13171;Uszkodzenie;2;6364;Komentarz mechanika
1261;Q99GOTQK99100209;N3100209;2010-10-06;2010-10-10;13171;Nadwozie;2;7585;Komentarz mechanika
1262;I50RCPCZ19100210;V6100210;2004-09-26;2004-10-07;12198;Warczy;5;4152;Komentarz mechanika
1263;I50RCPCZ19100210;V6100210;2004-09-26;2004-10-07;12198;Inne;2;8951;Komentarz mechanika
1264;I50RCPCZ19100210;V6100210;2004-09-26;2004-10-07;12198;Silnik;2;8463;Komentarz mechanika
1265;I50RCPCZ19100210;V6100210;2004-09-26;2004-10-07;12198;Okna;2;9465;Komentarz mechanika
1266;I50RCPCZ19100210;V6100210;2014-05-27;2014-05-27;12198;Okna;2;4445;Komentarz mechanika
1267;I50RCPCZ19100210;V6100210;2010-01-09;2010-01-10;12198;Inne;6;1589;Komentarz mechanika
1268;I50RCPCZ19100210;V6100210;2010-01-09;2010-01-10;12198;Swiatla;3;7471;Komentarz mechanika
1269;I50RCPCZ19100210;V6100210;2010-01-09;2010-01-10;12198;Opona;6;747;Komentarz mechanika
1270;I50RCPCZ19100210;V6100210;2015-06-27;2015-07-05;12198;Nadwozie;1;2949;Komentarz mechanika
1271;I50RCPCZ19100210;V6100210;2015-06-27;2015-07-05;12198;Silnik;2;5691;Komentarz mechanika
1272;I50RCPCZ19100210;V6100210;2015-06-27;2015-07-05;12198;Okna;2;6540;Komentarz mechanika
1273;J80MJQNU73100211;K1100211;2009-09-22;2009-09-24;13128;Hamulce;7;2934;Komentarz mechanika
1274;J80MJQNU73100211;K1100211;2005-03-02;2005-03-03;13128;Opona;6;1639;Komentarz mechanika
1275;J80MJQNU73100211;K1100211;2005-03-02;2005-03-03;13128;Uszkodzenie;2;4223;Komentarz mechanika
1276;J80MJQNU73100211;K1100211;2019-04-13;2019-04-22;13128;Wydech;2;2322;Komentarz mechanika
1277;J80MJQNU73100211;K1100211;2019-04-13;2019-04-22;13128;Silnik;8;4615;Komentarz mechanika
1278;J80MJQNU73100211;K1100211;2019-04-13;2019-04-22;13128;Inne;2;1812;Komentarz mechanika
1279;W87ADFPW31100212;R3100212;2019-04-16;2019-04-26;11026;Okna;2;2349;Komentarz mechanika
1280;W87ADFPW31100212;R3100212;2019-04-16;2019-04-26;11026;Warczy;2;9333;Komentarz mechanika
1281;W87ADFPW31100212;R3100212;2019-04-16;2019-04-26;11026;Silnik;5;2542;Komentarz mechanika
1282;W87ADFPW31100212;R3100212;2020-04-10;2020-04-11;11026;Nadwozie;10;2463;Komentarz mechanika
1283;W87ADFPW31100212;R3100212;2019-08-20;2019-09-01;11026;Wydech;9;6130;Komentarz mechanika
1284;V53IVERC47100214;C5100214;2010-03-15;2010-03-23;16666;Nadwozie;10;8413;Komentarz mechanika
1285;V53IVERC47100214;C5100214;2010-03-15;2010-03-23;16666;Okna;2;2841;Komentarz mechanika
1286;V53IVERC47100214;C5100214;2019-11-18;2019-11-25;16666;Nadwozie;2;4185;Komentarz mechanika
1287;V53IVERC47100214;C5100214;2019-11-18;2019-11-25;16666;Wydech;2;3060;Komentarz mechanika
1288;V53IVERC47100214;C5100214;2009-11-01;2009-11-05;16666;Inne;6;2953;Komentarz mechanika
1289;V53IVERC47100214;C5100214;2009-11-01;2009-11-05;16666;Nadwozie;3;3719;Komentarz mechanika
1290;V53IVERC47100214;C5100214;2009-11-01;2009-11-05;16666;Opona;2;9238;Komentarz mechanika
1291;V53IVERC47100214;C5100214;2009-11-01;2009-11-05;16666;Hamulce;3;5642;Komentarz mechanika
1292;H81EWQDB24100216;W8100216;2017-06-24;2017-06-24;16193;Swiatla;3;7496;Komentarz mechanika
1293;H81EWQDB24100216;W8100216;2017-06-24;2017-06-24;16193;Nadwozie;6;7834;Komentarz mechanika
1294;P74KHHHM23100217;A8100217;2015-03-03;2015-03-13;17757;Warczy;6;3763;Komentarz mechanika
1295;P74KHHHM23100217;A8100217;2015-03-03;2015-03-13;17757;Opona;6;4262;Komentarz mechanika
1296;P74KHHHM23100217;A8100217;2015-03-03;2015-03-13;17757;Sprzeglo;10;10000;Komentarz mechanika
1297;P74KHHHM23100217;A8100217;2015-03-03;2015-03-13;17757;Hamulce;6;1940;Komentarz mechanika
1298;P74KHHHM23100217;A8100217;2015-08-10;2015-08-13;17757;Okna;5;3553;Komentarz mechanika
1299;Q03WQKZE71100218;W2100218;2020-10-05;2020-10-05;14423;Okna;2;896;Komentarz mechanika
1300;Q03WQKZE71100218;W2100218;2011-01-10;2011-01-12;14423;Uszkodzenie;3;1541;Komentarz mechanika
1301;Q03WQKZE71100218;W2100218;2011-01-10;2011-01-12;14423;Sprzeglo;2;1151;Komentarz mechanika
1302;Q03WQKZE71100218;W2100218;2011-01-10;2011-01-12;14423;Warczy;7;790;Komentarz mechanika
1303;Q03WQKZE71100218;W2100218;2011-01-10;2011-01-12;14423;Nadwozie;2;3823;Komentarz mechanika
1304;R71KGWYG94100219;W5100219;2015-11-17;2015-11-23;19875;Uszkodzenie;2;2880;Komentarz mechanika
1305;R71KGWYG94100219;W5100219;2015-11-17;2015-11-23;19875;Wydech;9;3577;Komentarz mechanika
1306;R71KGWYG94100219;W5100219;2012-04-08;2012-04-11;19875;Uszkodzenie;6;5640;Komentarz mechanika
1307;R71KGWYG94100219;W5100219;2012-04-08;2012-04-11;19875;Opona;2;765;Komentarz mechanika
1308;R71KGWYG94100219;W5100219;2012-04-08;2012-04-11;19875;Warczy;5;4075;Komentarz mechanika
1309;R71KGWYG94100219;W5100219;2012-04-08;2012-04-11;19875;Silnik;2;3312;Komentarz mechanika
1310;R71KGWYG94100219;W5100219;2016-06-18;2016-06-23;19875;Okna;8;3596;Komentarz mechanika
1311;R71KGWYG94100219;W5100219;2010-01-12;2010-01-17;19875;Sprzeglo;6;8705;Komentarz mechanika
1312;R71KGWYG94100219;W5100219;2010-01-12;2010-01-17;19875;Wydech;5;6034;Komentarz mechanika
1313;R71KGWYG94100219;W5100219;2020-04-27;2020-05-03;19875;Wydech;2;879;Komentarz mechanika
