3138,6,1,Sieradz,lodzkie,325,314,01:52:00,08:59:00,2000-12-27,2000-12-27
3139,2,0,Sieradz,lodzkie,316,306,23:56:00,00:59:00,2000-07-26,2000-07-27
3140,0,0,Sieradz,lodzkie,334,318,23:56:00,00:58:00,2000-07-26,2000-07-27
3141,2,2,Sieradz,lodzkie,330,301,23:56:00,01:58:00,2000-07-26,2000-07-27
3142,9,0,Sieradz,lodzkie,329,312,00:37:00,04:40:00,2000-06-27,2000-06-27
3143,3,2,Sieradz,lodzkie,330,317,00:37:00,18:46:00,2000-06-27,2000-06-27
3144,3,0,Sieradz,lodzkie,320,302,00:37:00,19:57:00,2000-06-27,2000-06-27
3145,0,0,Sieradz,lodzkie,322,321,11:27:00,00:29:00,2000-08-26,2000-08-27
3146,6,0,Sieradz,lodzkie,331,319,11:27:00,11:32:00,2000-08-26,2000-08-26
3147,9,1,Sieradz,lodzkie,332,320,11:27:00,15:28:00,2000-08-26,2000-08-26
3148,0,1,Sieradz,lodzkie,323,306,11:27:00,11:46:00,2000-08-26,2000-08-26
3149,6,2,Sieradz,lodzkie,315,302,11:27:00,01:36:00,2000-08-26,2000-08-27
3150,7,2,Sieradz,lodzkie,326,313,11:27:00,00:34:00,2000-08-26,2000-08-27
3151,4,2,Sieradz,lodzkie,327,316,11:27:00,20:49:00,2000-08-26,2000-08-26
3152,5,2,Sieradz,lodzkie,318,301,11:27:00,16:40:00,2000-08-26,2000-08-26
3153,10,0,Sieradz,lodzkie,316,313,11:27:00,21:40:00,2000-08-26,2000-08-26
3154,9,0,Sieradz,lodzkie,324,308,17:27:00,21:44:00,2000-09-26,2000-09-26
3155,9,0,Sieradz,lodzkie,325,307,17:27:00,17:31:00,2000-09-26,2000-09-26
3156,2,1,Sieradz,lodzkie,323,312,20:24:00,23:24:00,2000-12-26,2000-12-26
3157,7,0,Sieradz,lodzkie,324,321,20:24:00,01:39:00,2000-12-26,2000-12-27
3158,2,2,Sieradz,lodzkie,335,315,20:24:00,01:40:00,2000-12-26,2000-12-27
3159,0,2,Sieradz,lodzkie,316,304,20:24:00,20:59:00,2000-12-26,2000-12-26
3160,9,1,Sieradz,lodzkie,335,311,19:59:00,01:59:00,2000-06-27,2000-06-28
3161,0,2,Sieradz,lodzkie,324,320,19:59:00,23:59:00,2000-06-27,2000-06-27
3162,0,2,Sieradz,lodzkie,319,314,19:59:00,19:59:00,2000-06-27,2000-06-27
3163,9,2,Sieradz,lodzkie,321,310,19:59:00,21:59:00,2000-06-27,2000-06-27
3164,6,2,Sieradz,lodzkie,327,304,19:59:00,00:59:00,2000-06-27,2000-06-28
3165,3,1,Sieradz,lodzkie,328,319,19:59:00,22:59:00,2000-06-27,2000-06-27
3166,5,1,Sieradz,lodzkie,330,303,19:59:00,20:59:00,2000-06-27,2000-06-27
3167,9,1,Sieradz,lodzkie,315,316,22:59:00,01:59:00,2000-11-27,2000-11-28
3168,7,0,Sieradz,lodzkie,329,305,22:59:00,22:59:00,2000-11-27,2000-11-27
3169,6,0,Sieradz,lodzkie,321,311,22:59:00,00:59:00,2000-11-27,2000-11-28
3170,7,1,Sieradz,lodzkie,332,303,22:59:00,01:59:00,2000-11-27,2000-11-28
3171,10,1,Sieradz,lodzkie,322,321,22:59:00,22:59:00,2000-11-27,2000-11-27
3172,9,0,Sieradz,lodzkie,316,313,22:59:00,00:59:00,2000-11-27,2000-11-28
3173,3,1,Sieradz,lodzkie,335,301,21:33:00,23:48:00,2000-07-26,2000-07-26
3174,0,0,Sieradz,lodzkie,335,304,21:33:00,01:50:00,2000-07-26,2000-07-27
3175,5,0,Sieradz,lodzkie,315,303,21:33:00,22:44:00,2000-07-26,2000-07-26
3176,10,0,Sieradz,lodzkie,315,312,21:33:00,01:38:00,2000-07-26,2000-07-27
3177,10,1,Sieradz,lodzkie,333,317,21:33:00,21:56:00,2000-07-26,2000-07-26
3178,10,2,Sieradz,lodzkie,326,301,21:33:00,00:42:00,2000-07-26,2000-07-27
3179,10,2,Sieradz,lodzkie,334,320,14:40:00,23:42:00,2000-06-26,2000-06-26
3180,2,0,Sieradz,lodzkie,327,305,14:40:00,15:40:00,2000-06-26,2000-06-26
3181,6,1,Sieradz,lodzkie,322,312,14:40:00,23:48:00,2000-06-26,2000-06-26
3182,6,1,Sieradz,lodzkie,319,304,21:48:00,21:59:00,2000-08-26,2000-08-26
3183,6,0,Sieradz,lodzkie,334,313,21:48:00,00:50:00,2000-08-26,2000-08-27
3184,7,1,Sieradz,lodzkie,331,309,08:54:00,14:57:00,2000-06-26,2000-06-26
3185,8,2,Sieradz,lodzkie,329,311,08:54:00,23:57:00,2000-06-26,2000-06-26
3186,6,1,Sieradz,lodzkie,333,316,08:54:00,15:57:00,2000-06-26,2000-06-26
3187,4,2,Sieradz,lodzkie,335,303,14:41:00,16:48:00,2000-11-26,2000-11-26
3188,1,1,Sieradz,lodzkie,321,321,14:41:00,00:47:00,2000-11-26,2000-11-27
3189,2,0,Sieradz,lodzkie,321,311,14:41:00,21:58:00,2000-11-26,2000-11-26
3190,7,0,Sieradz,lodzkie,320,321,14:41:00,16:56:00,2000-11-26,2000-11-26
3191,3,2,Sieradz,lodzkie,329,305,01:56:00,16:58:00,2000-07-27,2000-07-27
3192,5,2,Sieradz,lodzkie,316,301,01:56:00,11:58:00,2000-07-27,2000-07-27
3193,1,1,Sieradz,lodzkie,327,309,01:56:00,09:57:00,2000-07-27,2000-07-27
3194,4,2,Sieradz,lodzkie,331,302,01:56:00,08:58:00,2000-07-27,2000-07-27
3195,1,2,Sieradz,lodzkie,317,305,16:31:00,23:44:00,2000-08-26,2000-08-26
3196,10,0,Sieradz,lodzkie,320,314,16:31:00,22:46:00,2000-08-26,2000-08-26
3197,9,2,Sieradz,lodzkie,317,317,16:31:00,16:57:00,2000-08-26,2000-08-26
3198,1,2,Sieradz,lodzkie,317,320,16:31:00,21:45:00,2000-08-26,2000-08-26
3199,6,0,Sieradz,lodzkie,325,315,16:31:00,16:49:00,2000-08-26,2000-08-26
3200,3,1,Sieradz,lodzkie,320,304,16:31:00,16:34:00,2000-08-26,2000-08-26
3201,4,0,Sieradz,lodzkie,327,311,16:31:00,18:38:00,2000-08-26,2000-08-26
3202,8,0,Sieradz,lodzkie,316,319,16:31:00,17:49:00,2000-08-26,2000-08-26
3203,9,0,Sieradz,lodzkie,321,316,16:31:00,01:40:00,2000-08-26,2000-08-27
3204,4,1,Sieradz,lodzkie,327,316,16:31:00,22:37:00,2000-08-26,2000-08-26
3205,0,1,Sieradz,lodzkie,335,310,03:58:00,01:58:00,2000-06-27,2000-06-28
3206,2,1,Sieradz,lodzkie,320,308,16:58:00,17:59:00,2000-06-26,2000-06-26
3207,5,1,Sieradz,lodzkie,328,318,16:58:00,16:58:00,2000-06-26,2000-06-26
3208,6,1,Sieradz,lodzkie,319,309,16:58:00,01:59:00,2000-06-26,2000-06-27
3209,5,0,Sieradz,lodzkie,325,313,16:58:00,17:58:00,2000-06-26,2000-06-26
3210,1,1,Sieradz,lodzkie,333,305,16:58:00,22:59:00,2000-06-26,2000-06-26
3211,10,2,Sieradz,lodzkie,335,319,16:58:00,22:59:00,2000-06-26,2000-06-26
3212,4,0,Sieradz,lodzkie,325,318,16:58:00,22:59:00,2000-06-26,2000-06-26
3213,5,1,Sieradz,lodzkie,332,310,16:58:00,21:59:00,2000-06-26,2000-06-26
3214,10,0,Sieradz,lodzkie,329,314,16:58:00,18:59:00,2000-06-26,2000-06-26
3215,6,2,Sieradz,lodzkie,320,309,16:58:00,23:59:00,2000-06-26,2000-06-26
3216,0,1,Sieradz,lodzkie,328,314,21:48:00,01:53:00,2000-09-26,2000-09-27
3217,9,0,Sieradz,lodzkie,316,302,21:48:00,21:48:00,2000-09-26,2000-09-26
3218,2,1,Sieradz,lodzkie,333,314,21:48:00,23:53:00,2000-09-26,2000-09-26
3219,1,1,Sieradz,lodzkie,335,304,21:51:00,01:51:00,2000-09-26,2000-09-27
3220,10,2,Sieradz,lodzkie,326,316,21:51:00,00:54:00,2000-09-26,2000-09-27
3221,4,0,Sieradz,lodzkie,318,321,01:35:00,20:44:00,2000-12-27,2000-12-27
3222,6,1,Sieradz,lodzkie,323,307,01:35:00,01:39:00,2000-12-27,2000-12-27
3223,7,0,Sieradz,lodzkie,319,312,01:35:00,07:59:00,2000-12-27,2000-12-27
3224,8,2,Sieradz,lodzkie,335,308,01:35:00,10:47:00,2000-12-27,2000-12-27
3225,2,2,Sieradz,lodzkie,321,321,01:35:00,03:53:00,2000-12-27,2000-12-27
3226,8,1,Sieradz,lodzkie,319,315,01:35:00,04:53:00,2000-12-27,2000-12-27
3227,1,2,Sieradz,lodzkie,325,312,01:35:00,00:42:00,2000-12-27,2000-12-28
3228,8,2,Sieradz,lodzkie,323,313,01:35:00,08:53:00,2000-12-27,2000-12-27
3229,2,2,Sieradz,lodzkie,333,320,01:35:00,20:54:00,2000-12-27,2000-12-27
3230,1,2,Sieradz,lodzkie,317,308,01:35:00,01:41:00,2000-12-27,2000-12-27
3231,6,2,Sieradz,lodzkie,323,315,08:55:00,21:55:00,2000-09-26,2000-09-26
3232,6,2,Sieradz,lodzkie,329,303,08:55:00,19:59:00,2000-09-26,2000-09-26
3233,5,1,Sieradz,lodzkie,318,318,08:55:00,18:59:00,2000-09-26,2000-09-26
3234,10,0,Sieradz,lodzkie,330,315,08:55:00,19:57:00,2000-09-26,2000-09-26
3235,7,0,Sieradz,lodzkie,331,310,08:55:00,15:56:00,2000-09-26,2000-09-26
3236,9,1,Sieradz,lodzkie,320,307,00:57:00,15:58:00,2000-10-27,2000-10-27
3237,0,1,Sieradz,lodzkie,332,308,04:50:00,22:57:00,2000-10-26,2000-10-26
3238,5,0,Sieradz,lodzkie,334,308,04:50:00,08:59:00,2000-10-26,2000-10-26
3239,7,0,Sieradz,lodzkie,318,315,04:50:00,00:55:00,2000-10-26,2000-10-27
3240,0,0,Sieradz,lodzkie,315,309,04:50:00,05:54:00,2000-10-26,2000-10-26
3241,1,2,Sieradz,lodzkie,332,312,04:50:00,13:55:00,2000-10-26,2000-10-26
3242,6,0,Sieradz,lodzkie,326,312,04:50:00,05:52:00,2000-10-26,2000-10-26
3243,2,0,Sieradz,lodzkie,318,306,04:50:00,23:56:00,2000-10-26,2000-10-26
3244,1,2,Sieradz,lodzkie,322,312,04:50:00,14:52:00,2000-10-26,2000-10-26
3245,4,2,Sieradz,lodzkie,320,304,04:50:00,20:58:00,2000-10-26,2000-10-26
3246,8,0,Sieradz,lodzkie,335,314,04:50:00,07:52:00,2000-10-26,2000-10-26
3247,0,2,Sieradz,lodzkie,319,302,19:46:00,20:55:00,2000-10-26,2000-10-26
3248,9,2,Sieradz,lodzkie,332,313,19:46:00,21:47:00,2000-10-26,2000-10-26
3249,0,0,Sieradz,lodzkie,334,303,19:46:00,20:51:00,2000-10-26,2000-10-26
3250,5,2,Sieradz,lodzkie,317,302,19:46:00,00:53:00,2000-10-26,2000-10-27
3251,8,2,Sieradz,lodzkie,323,301,19:46:00,23:50:00,2000-10-26,2000-10-26
3252,7,2,Sieradz,lodzkie,331,303,19:46:00,01:51:00,2000-10-26,2000-10-27
3253,6,0,Sieradz,lodzkie,321,316,19:46:00,21:59:00,2000-10-26,2000-10-26
3254,3,1,Sieradz,lodzkie,327,310,19:46:00,00:53:00,2000-10-26,2000-10-27
3255,6,1,Sieradz,lodzkie,316,306,19:46:00,21:58:00,2000-10-26,2000-10-26
3256,4,2,Sieradz,lodzkie,318,318,19:46:00,20:54:00,2000-10-26,2000-10-26
3257,3,1,Sieradz,lodzkie,328,316,20:28:00,21:51:00,2000-06-26,2000-06-26
3258,2,0,Sieradz,lodzkie,321,303,20:28:00,23:39:00,2000-06-26,2000-06-26
3259,1,0,Sieradz,lodzkie,319,313,04:58:00,11:59:00,2000-12-26,2000-12-26
3260,9,1,Sieradz,lodzkie,321,312,04:58:00,16:58:00,2000-12-26,2000-12-26
3261,10,2,Sieradz,lodzkie,330,315,04:58:00,12:59:00,2000-12-26,2000-12-26
3262,1,1,Sieradz,lodzkie,335,316,04:58:00,07:59:00,2000-12-26,2000-12-26
3263,1,1,Sieradz,lodzkie,328,312,04:58:00,07:58:00,2000-12-26,2000-12-26
3264,9,1,Sieradz,lodzkie,334,303,04:58:00,16:58:00,2000-12-26,2000-12-26
3265,5,1,Sieradz,lodzkie,329,308,04:58:00,12:59:00,2000-12-26,2000-12-26
3266,6,0,Sieradz,lodzkie,326,318,04:58:00,18:59:00,2000-12-26,2000-12-26
3267,9,2,Sieradz,lodzkie,316,313,10:43:00,10:48:00,2000-09-26,2000-09-26
3268,1,1,Sieradz,lodzkie,318,307,10:43:00,15:57:00,2000-09-26,2000-09-26
3269,0,0,Sieradz,lodzkie,319,308,10:43:00,16:43:00,2000-09-26,2000-09-26
3270,9,1,Sieradz,lodzkie,329,309,01:50:00,09:52:00,2000-10-27,2000-10-27
3271,1,2,Sieradz,lodzkie,328,301,01:50:00,10:52:00,2000-10-27,2000-10-27
3272,10,1,Sieradz,lodzkie,331,313,01:50:00,20:59:00,2000-10-27,2000-10-27
3273,8,2,Sieradz,lodzkie,324,317,01:50:00,01:52:00,2000-10-27,2000-10-28
3274,1,1,Sieradz,lodzkie,334,310,01:50:00,12:59:00,2000-10-27,2000-10-27
3275,5,1,Sieradz,lodzkie,335,304,01:50:00,08:54:00,2000-10-27,2000-10-27
3276,5,1,Sieradz,lodzkie,316,320,01:50:00,01:57:00,2000-10-27,2000-10-28
3277,7,0,Sieradz,lodzkie,325,320,00:55:00,00:57:00,2000-08-27,2000-08-27
3278,0,1,Sieradz,lodzkie,323,315,00:55:00,00:55:00,2000-08-27,2000-08-28
3279,10,1,Sieradz,lodzkie,323,307,20:51:00,23:54:00,2000-07-26,2000-07-26
3280,5,1,Sieradz,lodzkie,329,308,20:51:00,21:59:00,2000-07-26,2000-07-26
3281,1,0,Sieradz,lodzkie,319,320,20:51:00,20:55:00,2000-07-26,2000-07-26
3282,6,0,Sieradz,lodzkie,331,310,20:51:00,21:52:00,2000-07-26,2000-07-26
3283,8,1,Sieradz,lodzkie,331,301,13:06:00,23:39:00,2000-12-26,2000-12-26
3284,1,0,Sieradz,lodzkie,321,307,13:06:00,18:38:00,2000-12-26,2000-12-26
3285,10,1,Sieradz,lodzkie,335,308,13:06:00,15:27:00,2000-12-26,2000-12-26
3286,7,2,Sieradz,lodzkie,326,311,17:22:00,23:22:00,2000-12-26,2000-12-26
3287,2,0,Sieradz,lodzkie,327,301,17:22:00,20:49:00,2000-12-26,2000-12-26
3288,0,0,Sieradz,lodzkie,335,319,17:22:00,22:41:00,2000-12-26,2000-12-26
3289,5,2,Sieradz,lodzkie,322,318,17:22:00,22:35:00,2000-12-26,2000-12-26
3290,10,0,Sieradz,lodzkie,321,305,17:22:00,20:42:00,2000-12-26,2000-12-26
3291,0,1,Sieradz,lodzkie,324,308,21:49:00,01:52:00,2000-09-26,2000-09-27
3292,5,0,Sieradz,lodzkie,326,303,21:49:00,22:57:00,2000-09-26,2000-09-26
3293,6,2,Sieradz,lodzkie,334,318,21:49:00,23:53:00,2000-09-26,2000-09-26
3294,8,2,Sieradz,lodzkie,335,321,21:49:00,21:54:00,2000-09-26,2000-09-26
3295,9,2,Sieradz,lodzkie,331,305,21:49:00,22:54:00,2000-09-26,2000-09-26
3296,10,1,Sieradz,lodzkie,317,310,21:49:00,22:59:00,2000-09-26,2000-09-26
3297,9,1,Sieradz,lodzkie,324,305,21:49:00,22:55:00,2000-09-26,2000-09-26
3298,2,2,Sieradz,lodzkie,319,307,21:49:00,21:51:00,2000-09-26,2000-09-26
3299,3,1,Sieradz,lodzkie,315,307,21:49:00,21:51:00,2000-09-26,2000-09-26
3300,10,1,Sieradz,lodzkie,317,316,21:49:00,22:52:00,2000-09-26,2000-09-26
3301,5,2,Sieradz,lodzkie,316,311,23:50:00,23:51:00,2000-12-26,2000-12-26
3302,9,0,Sieradz,lodzkie,316,309,23:50:00,23:58:00,2000-12-26,2000-12-26
3303,2,2,Sieradz,lodzkie,330,318,23:50:00,23:50:00,2000-12-26,2000-12-26
3304,8,0,Sieradz,lodzkie,323,304,23:50:00,00:54:00,2000-12-26,2000-12-27
3305,4,1,Sieradz,lodzkie,330,312,23:50:00,23:59:00,2000-12-26,2000-12-26
3306,4,0,Sieradz,lodzkie,321,309,23:50:00,00:53:00,2000-12-26,2000-12-27
3307,1,0,Sieradz,lodzkie,335,305,23:50:00,00:55:00,2000-12-26,2000-12-27
3308,8,2,Sieradz,lodzkie,322,316,23:50:00,01:54:00,2000-12-26,2000-12-27
3309,9,2,Sieradz,lodzkie,322,320,11:53:00,15:58:00,2000-08-27,2000-08-27
3310,9,2,Sieradz,lodzkie,321,302,11:53:00,01:53:00,2000-08-27,2000-08-28
3311,5,2,Sieradz,lodzkie,326,304,11:53:00,15:54:00,2000-08-27,2000-08-27
3312,2,1,Sieradz,lodzkie,320,312,11:53:00,21:54:00,2000-08-27,2000-08-27
3313,1,1,Sieradz,lodzkie,334,318,11:53:00,00:54:00,2000-08-27,2000-08-28
3314,0,0,Sieradz,lodzkie,319,301,11:53:00,21:53:00,2000-08-27,2000-08-27
3315,3,1,Sieradz,lodzkie,332,318,11:53:00,22:58:00,2000-08-27,2000-08-27
3316,10,1,Sieradz,lodzkie,320,311,01:57:00,12:59:00,2000-11-27,2000-11-27
3317,7,0,Sieradz,lodzkie,317,314,01:57:00,01:59:00,2000-11-27,2000-11-27
3318,6,2,Sieradz,lodzkie,320,315,01:57:00,18:58:00,2000-11-27,2000-11-27
3319,9,2,Sieradz,lodzkie,320,311,01:57:00,23:58:00,2000-11-27,2000-11-27
3320,5,2,Sieradz,lodzkie,323,304,01:57:00,14:59:00,2000-11-27,2000-11-27
3321,4,1,Sieradz,lodzkie,329,307,01:57:00,06:57:00,2000-11-27,2000-11-27
3322,8,0,Sieradz,lodzkie,330,302,01:57:00,21:58:00,2000-11-27,2000-11-27
3323,6,2,Sieradz,lodzkie,327,306,01:57:00,18:57:00,2000-11-27,2000-11-27
3324,6,0,Sieradz,lodzkie,330,306,19:29:00,01:37:00,2000-07-26,2000-07-27
3325,9,0,Sieradz,lodzkie,318,304,19:29:00,21:38:00,2000-07-26,2000-07-26
3326,1,0,Sieradz,lodzkie,319,312,19:29:00,19:52:00,2000-07-26,2000-07-26
3327,5,2,Sieradz,lodzkie,319,303,19:29:00,19:48:00,2000-07-26,2000-07-26
3328,5,0,Sieradz,lodzkie,319,316,19:29:00,22:49:00,2000-07-26,2000-07-26
3329,2,0,Sieradz,lodzkie,328,313,19:29:00,01:30:00,2000-07-26,2000-07-27
3330,10,0,Sieradz,lodzkie,321,302,19:29:00,01:40:00,2000-07-26,2000-07-27
3331,7,0,Sieradz,lodzkie,330,306,19:29:00,01:31:00,2000-07-26,2000-07-27
3332,4,1,Sieradz,lodzkie,318,302,19:29:00,00:30:00,2000-07-26,2000-07-27
3333,2,1,Sieradz,lodzkie,331,303,19:29:00,23:37:00,2000-07-26,2000-07-26
3334,6,1,Sieradz,lodzkie,323,312,23:59:00,00:59:00,2000-07-26,2000-07-27
3335,10,1,Sieradz,lodzkie,318,309,23:59:00,23:59:00,2000-07-26,2000-07-26
3336,1,1,Sieradz,lodzkie,329,304,23:59:00,23:59:00,2000-07-26,2000-07-26
3337,7,1,Sieradz,lodzkie,322,307,23:59:00,00:59:00,2000-07-26,2000-07-27
3338,7,0,Sieradz,lodzkie,322,307,23:59:00,01:59:00,2000-07-26,2000-07-27
3339,10,1,Sieradz,lodzkie,323,307,23:59:00,01:59:00,2000-07-26,2000-07-27
3340,7,0,Sieradz,lodzkie,328,305,23:59:00,23:59:00,2000-07-26,2000-07-26
3341,7,0,Sieradz,lodzkie,328,312,23:59:00,23:59:00,2000-07-26,2000-07-26
3342,5,1,Tuchola,kujawsko-pomorskie,346,309,23:55:00,00:57:00,2000-11-26,2000-11-27
3343,10,2,Tuchola,kujawsko-pomorskie,359,292,23:55:00,00:59:00,2000-11-26,2000-11-27
3344,6,2,Tuchola,kujawsko-pomorskie,359,309,23:55:00,01:55:00,2000-11-26,2000-11-27
3345,7,1,Tuchola,kujawsko-pomorskie,354,289,23:55:00,00:55:00,2000-11-26,2000-11-27
3346,3,1,Tuchola,kujawsko-pomorskie,345,296,23:55:00,01:59:00,2000-11-26,2000-11-27
3347,0,2,Tuchola,kujawsko-pomorskie,353,306,23:55:00,23:59:00,2000-11-26,2000-11-26
3348,5,0,Tuchola,kujawsko-pomorskie,349,307,05:44:00,15:44:00,2000-12-26,2000-12-26
3349,4,0,Tuchola,kujawsko-pomorskie,354,291,05:44:00,08:51:00,2000-12-26,2000-12-26
3350,2,0,Tuchola,kujawsko-pomorskie,362,296,05:44:00,11:52:00,2000-12-26,2000-12-26
3351,2,1,Tuchola,kujawsko-pomorskie,345,289,05:44:00,05:52:00,2000-12-26,2000-12-26
3352,7,0,Tuchola,kujawsko-pomorskie,350,306,05:44:00,19:49:00,2000-12-26,2000-12-26
3353,6,0,Tuchola,kujawsko-pomorskie,363,303,19:57:00,21:59:00,2000-12-27,2000-12-27
3354,5,0,Tuchola,kujawsko-pomorskie,344,299,19:57:00,22:57:00,2000-12-27,2000-12-27
3355,4,2,Tuchola,kujawsko-pomorskie,351,290,19:57:00,22:57:00,2000-12-27,2000-12-27
3356,5,1,Tuchola,kujawsko-pomorskie,355,306,19:57:00,21:59:00,2000-12-27,2000-12-27
3357,4,0,Tuchola,kujawsko-pomorskie,356,290,19:57:00,19:57:00,2000-12-27,2000-12-27
3358,1,0,Tuchola,kujawsko-pomorskie,363,289,19:57:00,01:59:00,2000-12-27,2000-12-28
3359,0,0,Tuchola,kujawsko-pomorskie,356,293,19:57:00,01:59:00,2000-12-27,2000-12-28
3360,6,2,Tuchola,kujawsko-pomorskie,352,289,19:57:00,20:58:00,2000-12-27,2000-12-27
3361,8,1,Tuchola,kujawsko-pomorskie,359,289,19:57:00,21:59:00,2000-12-27,2000-12-27
3362,1,2,Tuchola,kujawsko-pomorskie,361,297,19:57:00,19:57:00,2000-12-27,2000-12-27
3363,3,1,Tuchola,kujawsko-pomorskie,360,295,00:58:00,13:58:00,2000-09-27,2000-09-27
3364,9,2,Tuchola,kujawsko-pomorskie,359,309,00:58:00,21:59:00,2000-09-27,2000-09-27
3365,2,2,Tuchola,kujawsko-pomorskie,358,303,00:58:00,04:58:00,2000-09-27,2000-09-27
3366,3,1,Tuchola,kujawsko-pomorskie,353,294,00:58:00,22:59:00,2000-09-27,2000-09-27
3367,4,1,Tuchola,kujawsko-pomorskie,348,294,00:58:00,13:58:00,2000-09-27,2000-09-27
3368,8,2,Tuchola,kujawsko-pomorskie,359,309,00:58:00,16:58:00,2000-09-27,2000-09-27
3369,1,1,Tuchola,kujawsko-pomorskie,352,308,00:58:00,04:59:00,2000-09-27,2000-09-27
3370,7,2,Tuchola,kujawsko-pomorskie,363,308,00:57:00,22:58:00,2000-11-27,2000-11-27
3371,2,0,Tuchola,kujawsko-pomorskie,360,297,00:57:00,05:57:00,2000-11-27,2000-11-27
3372,9,1,Tuchola,kujawsko-pomorskie,360,297,00:57:00,22:57:00,2000-11-27,2000-11-27
3373,0,0,Tuchola,kujawsko-pomorskie,351,301,00:57:00,18:59:00,2000-11-27,2000-11-27
3374,3,2,Tuchola,kujawsko-pomorskie,364,298,00:57:00,00:59:00,2000-11-27,2000-11-27
3375,8,2,Tuchola,kujawsko-pomorskie,357,306,16:57:00,23:57:00,2000-10-26,2000-10-26
3376,4,0,Tuchola,kujawsko-pomorskie,344,298,16:57:00,16:58:00,2000-10-26,2000-10-26
3377,5,1,Tuchola,kujawsko-pomorskie,349,306,16:57:00,19:58:00,2000-10-26,2000-10-26
3378,0,2,Tuchola,kujawsko-pomorskie,359,300,16:57:00,01:57:00,2000-10-26,2000-10-27
3379,7,0,Tuchola,kujawsko-pomorskie,354,300,16:57:00,22:57:00,2000-10-26,2000-10-26
3380,1,0,Tuchola,kujawsko-pomorskie,360,305,16:57:00,22:58:00,2000-10-26,2000-10-26
3381,10,0,Tuchola,kujawsko-pomorskie,356,304,16:57:00,20:58:00,2000-10-26,2000-10-26
3382,8,0,Tuchola,kujawsko-pomorskie,348,297,16:57:00,20:59:00,2000-10-26,2000-10-26
3383,0,1,Tuchola,kujawsko-pomorskie,354,301,16:57:00,16:58:00,2000-10-26,2000-10-26
3384,3,0,Tuchola,kujawsko-pomorskie,354,306,16:57:00,17:57:00,2000-10-26,2000-10-26
3385,7,0,Tuchola,kujawsko-pomorskie,349,296,22:59:00,22:59:00,2000-12-26,2000-12-26
3386,1,0,Tuchola,kujawsko-pomorskie,360,297,15:38:00,22:44:00,2000-09-27,2000-09-27
3387,1,0,Tuchola,kujawsko-pomorskie,362,298,15:38:00,22:39:00,2000-09-27,2000-09-27
3388,1,1,Tuchola,kujawsko-pomorskie,356,294,15:38:00,00:52:00,2000-09-27,2000-09-28
3389,1,2,Tuchola,kujawsko-pomorskie,352,294,18:45:00,01:58:00,2000-09-27,2000-09-28
3390,8,1,Tuchola,kujawsko-pomorskie,356,302,18:45:00,21:54:00,2000-09-27,2000-09-27
3391,7,2,Tuchola,kujawsko-pomorskie,356,301,18:45:00,19:49:00,2000-09-27,2000-09-27
3392,9,0,Tuchola,kujawsko-pomorskie,346,289,18:45:00,23:59:00,2000-09-27,2000-09-27
3393,7,0,Tuchola,kujawsko-pomorskie,362,296,18:45:00,20:48:00,2000-09-27,2000-09-27
3394,1,2,Tuchola,kujawsko-pomorskie,350,302,18:45:00,20:48:00,2000-09-27,2000-09-27
3395,5,0,Tuchola,kujawsko-pomorskie,344,296,18:45:00,21:50:00,2000-09-27,2000-09-27
3396,7,0,Tuchola,kujawsko-pomorskie,361,297,18:45:00,23:56:00,2000-09-27,2000-09-27
3397,5,2,Tuchola,kujawsko-pomorskie,353,301,23:31:00,00:40:00,2000-09-26,2000-09-27
3398,10,1,Tuchola,kujawsko-pomorskie,361,306,23:31:00,01:54:00,2000-09-26,2000-09-27
3399,0,2,Tuchola,kujawsko-pomorskie,351,300,23:31:00,23:43:00,2000-09-26,2000-09-26
3400,1,2,Tuchola,kujawsko-pomorskie,353,299,23:31:00,01:48:00,2000-09-26,2000-09-27
3401,7,0,Tuchola,kujawsko-pomorskie,351,296,23:31:00,23:48:00,2000-09-26,2000-09-26
3402,10,1,Tuchola,kujawsko-pomorskie,352,297,23:31:00,01:41:00,2000-09-26,2000-09-27
3403,10,0,Tuchola,kujawsko-pomorskie,361,299,23:31:00,23:31:00,2000-09-26,2000-09-26
3404,3,0,Tuchola,kujawsko-pomorskie,359,306,01:57:00,14:57:00,2000-08-27,2000-08-27
3405,4,1,Tuchola,kujawsko-pomorskie,358,299,01:57:00,20:57:00,2000-08-27,2000-08-27
3406,6,1,Tuchola,kujawsko-pomorskie,348,290,01:57:00,08:57:00,2000-08-27,2000-08-27
3407,3,2,Tuchola,kujawsko-pomorskie,344,304,22:55:00,01:59:00,2000-07-26,2000-07-27
3408,9,0,Tuchola,kujawsko-pomorskie,353,292,22:55:00,00:55:00,2000-07-26,2000-07-27
3409,1,2,Tuchola,kujawsko-pomorskie,351,302,22:55:00,23:57:00,2000-07-26,2000-07-26
3410,6,0,Tuchola,kujawsko-pomorskie,344,304,22:55:00,23:58:00,2000-07-26,2000-07-26
3411,6,1,Tuchola,kujawsko-pomorskie,362,305,22:55:00,00:56:00,2000-07-26,2000-07-27
3412,4,1,Tuchola,kujawsko-pomorskie,344,290,17:56:00,17:59:00,2000-06-26,2000-06-26
3413,2,1,Tuchola,kujawsko-pomorskie,357,294,17:56:00,17:59:00,2000-06-26,2000-06-26
