D81DFFSX41100295,DSK124,Brand2,Model4,LARGE,N0100295,2018-11-10,195,17603
D61QVMLM00100296,DSK124,Brand2,Model2,LARGE,P3100296,2002-06-13,171,16204
Q90XWXOX13100297,DSK124,Brand2,Model2,BIG,E4100297,2017-02-08,158,13580
D42LCPZN76100298,DSK124,Brand2,Model3,SMALL,V4100298,2018-01-31,162,17947
R52MUUZB94100299,DSK124,Brand4,Model2,BIG,D6100299,1991-07-01,161,17186
Q56TKQUF18100300,DSK124,Brand1,Model2,LARGE,O4100300,2010-06-21,185,14417
L69JGNEL66100301,DSK124,Brand2,Model3,MEDIUM,J4100301,2006-02-07,112,10281
X43FUMMD39100302,DSK124,Brand3,Model4,LARGE,X8100302,1991-12-06,148,12920
U90ZSMRJ95100303,DSK124,Brand3,Model3,MEDIUM,P0100303,2004-09-08,135,17932
G16QYFSH63100304,DSK124,Brand2,Model4,BIG,L0100304,2014-12-09,111,13202
G87AWIVM65100305,DSK124,Brand3,Model2,BIG,Q9100305,2007-05-28,143,10480
G38PXWTE18100306,DSK124,Brand1,Model3,BIG,Z5100306,2017-02-27,128,10660
F54VVGHS03100307,DSK124,Brand3,Model1,MEDIUM,R6100307,2014-12-01,107,17251
M90JVJRH97100308,KPM125,Brand2,Model4,BIG,S9100308,2014-06-16,106,19678
V70BVADB45100309,KPM125,Brand3,Model2,SMALL,P3100309,2018-12-22,167,16564
F37NWVUF68100310,KPM125,Brand4,Model2,SMALL,C0100310,1990-11-06,193,11915
D16JALQR34100311,KPM125,Brand3,Model3,MEDIUM,M8100311,2020-04-26,195,19917
T77GBCKE37100312,KPM125,Brand4,Model4,MEDIUM,X1100312,2006-10-19,187,10667
K51YHLTE84100313,KPM125,Brand1,Model3,LARGE,B2100313,2012-08-31,112,11119
N48ZLEIT37100314,KPM125,Brand1,Model3,MEDIUM,Z0100314,1993-05-18,192,14387
Y19PPMOX52100315,KPM125,Brand2,Model3,BIG,U0100315,2020-07-16,119,11316
I70PZFIN54100316,KPM125,Brand2,Model1,MEDIUM,B4100316,1999-01-03,102,10788
F81ZZWQR09100317,OPO126,Brand1,Model4,MEDIUM,J7100317,2001-08-19,162,15504
P57VUXMV98100318,OPO126,Brand1,Model2,LARGE,R6100318,2007-02-20,106,18134
T44ODXWW34100319,OPO126,Brand1,Model2,BIG,H6100319,2015-10-06,182,16516
Q59BLGJC96100320,OPO126,Brand4,Model2,BIG,U5100320,2010-06-22,118,10009
I45YDXSU94100321,OPO126,Brand1,Model3,SMALL,U5100321,2017-04-12,144,11900
S74LUADF82100322,OPO126,Brand3,Model1,SMALL,N0100322,2020-09-20,146,16064
P89OXJQG54100323,OPO126,Brand1,Model4,MEDIUM,D2100323,1990-07-25,116,16280
N79EAULR66100324,OPO126,Brand3,Model1,LARGE,W0100324,2014-09-10,117,14311
H20BIZDR52100325,KPM127,Brand1,Model2,BIG,D8100325,1994-08-03,160,17751
C47VMZKH39100326,KPM127,Brand1,Model2,BIG,O2100326,1995-06-04,158,12390
C97PNWIN99100327,KPM127,Brand4,Model2,SMALL,F3100327,2011-09-18,164,17930
J27DYOOB17100328,KPM127,Brand2,Model2,LARGE,M8100328,1997-01-07,200,13884
X19MOJCA84100329,KPM127,Brand2,Model4,SMALL,Z1100329,1999-08-25,191,17084
V96WQZOZ65100330,KPM127,Brand3,Model2,BIG,O1100330,2018-01-05,185,18887
C71EIHEI57100331,KPM127,Brand1,Model2,MEDIUM,V6100331,2000-05-05,109,12069
A34WUGKN02100332,KPM127,Brand4,Model4,SMALL,W5100332,1995-12-21,126,17243
J07ZMMCL44100333,KPM127,Brand3,Model3,BIG,O2100333,2006-08-02,102,17613
O14LNDXG51100334,KPM127,Brand3,Model4,BIG,O8100334,2011-02-23,156,15238
Q76CNOWY90100335,KPM127,Brand2,Model2,BIG,H9100335,1993-01-20,198,16487
F93YCZZN05100336,KPM127,Brand2,Model3,MEDIUM,P9100336,2003-03-17,173,18262
P94SRUCK49100337,KPM127,Brand1,Model3,SMALL,L3100337,2020-11-07,167,14490
C58EZPIC01100338,KPM127,Brand3,Model4,BIG,N9100338,2004-03-17,142,19979
Q09FJSWC30100339,KPM127,Brand3,Model4,MEDIUM,L3100339,2018-08-24,197,13804
Q49WUFNI05100340,KPM127,Brand3,Model2,MEDIUM,R5100340,2018-05-03,137,14066
L43JSTJO73100341,KPM127,Brand4,Model2,LARGE,D7100341,1992-08-30,141,10055
I88YFAGZ11100342,MAL128,Brand4,Model3,MEDIUM,L3100342,2018-08-22,104,15024
X63SWTXT91100343,MAL128,Brand2,Model1,SMALL,Y5100343,1997-02-07,193,17758
A38GTNNH31100344,MAL128,Brand4,Model2,LARGE,X4100344,1996-11-11,114,16150
P25WVGKJ64100345,MAL128,Brand3,Model1,SMALL,U4100345,2002-04-07,188,11689
U59SUVYT88100346,MAL128,Brand4,Model1,SMALL,M8100346,1996-03-26,185,11459
F09VWGVS62100347,MAL128,Brand3,Model2,LARGE,A9100347,2018-10-21,169,12375
A85RJEXC73100348,MAL128,Brand3,Model3,MEDIUM,X2100348,2018-03-07,147,15889
R77SZWAU47100349,MAL128,Brand4,Model4,BIG,B6100349,2018-08-26,155,17732
P75PJWAJ63100350,MAL128,Brand4,Model2,LARGE,N7100350,1990-04-30,147,18104
N80SAHMU74100351,MAL128,Brand2,Model2,SMALL,I7100351,2015-04-07,129,14144
O24YJZQN81100352,MAL128,Brand1,Model4,MEDIUM,P7100352,2010-08-23,182,18681
L03HBCXN51100353,MAL128,Brand2,Model3,MEDIUM,H5100353,2010-01-24,164,10931
W15CVFFH16100354,MAL128,Brand4,Model2,LARGE,A8100354,2004-11-21,116,11857
U18KWMZA08100355,DSK129,Brand2,Model4,MEDIUM,A4100355,2011-05-08,168,12070
V81VXGIE23100356,DSK129,Brand4,Model3,MEDIUM,Y6100356,2003-02-13,155,13647
E07GXEFV21100357,DSK129,Brand4,Model1,BIG,P9100357,2018-04-11,152,14183
A91QQNQE73100358,DSK129,Brand4,Model3,MEDIUM,X2100358,1992-08-04,150,12633
H90NVHYO58100359,DSK129,Brand1,Model3,MEDIUM,C1100359,2011-01-20,149,10984
U63GYIMQ07100360,DSK129,Brand1,Model1,LARGE,W5100360,2008-01-10,112,19870
V94FMIND12100361,DSK129,Brand4,Model3,BIG,Q2100361,1995-06-26,135,19385
T79ZJWTN74100362,DSK129,Brand2,Model2,MEDIUM,C2100362,1992-07-22,185,12753
O69TIMVF82100363,DSK129,Brand3,Model3,SMALL,B4100363,2000-09-15,147,13149
M88EQBGI94100364,DSK129,Brand1,Model2,LARGE,C5100364,1999-08-04,163,18181
P76KPGFA28100365,DSK129,Brand3,Model3,LARGE,J7100365,2017-08-11,114,17024
B27BGWRH08100366,DSK129,Brand4,Model3,SMALL,S0100366,2020-02-23,114,17174
W80JPSKB58100367,DSK129,Brand3,Model4,BIG,Y1100367,2009-04-01,164,11299
B81BHZAB07100368,DSK129,Brand2,Model2,BIG,S6100368,1990-10-13,194,12546
R52QVVED36100369,DSK129,Brand4,Model3,SMALL,E0100369,1990-06-19,195,11578
B56RXFRR73100370,DSK129,Brand3,Model4,SMALL,G5100370,1995-07-14,173,18626
F79OGXYI57100371,DSK129,Brand3,Model1,MEDIUM,L9100371,1990-10-11,155,17360
E63SSVFU02100372,LUK130,Brand1,Model2,MEDIUM,J3100372,2007-05-17,153,11583
S83ZLSJJ02100373,LUK130,Brand4,Model3,MEDIUM,H4100373,1999-05-20,109,14586
J94EHEII95100374,LUK130,Brand3,Model1,MEDIUM,Z8100374,2016-04-27,101,14864
O88THWHH56100375,LUK130,Brand4,Model2,SMALL,G8100375,1999-09-01,130,13301
K66AFNYB03100376,LUK130,Brand2,Model2,MEDIUM,P7100376,2018-01-01,137,17275
A18KVSEN46100377,LUK130,Brand2,Model4,BIG,I7100377,2007-08-24,156,16602
A60AEZLV49100378,LUK130,Brand1,Model3,LARGE,T6100378,1995-09-01,100,14949
T07YJOID44100379,LUK130,Brand3,Model1,MEDIUM,K1100379,1997-02-16,146,10527
Y29ZGOGG84100380,LUK130,Brand4,Model1,MEDIUM,Y3100380,2013-04-11,190,14296
Z43GQDPF18100381,LUK130,Brand1,Model4,BIG,F4100381,2014-05-08,131,11361
Z34QVLVL35100382,LUK130,Brand1,Model4,BIG,P4100382,2002-09-18,136,13265
U97DPHWA36100383,LUK130,Brand1,Model2,SMALL,F8100383,2003-09-11,108,13022
D89EAOFT20100384,LUK130,Brand2,Model2,LARGE,Y9100384,1990-03-19,187,13413
L36DBRRR31100385,LUK130,Brand4,Model2,BIG,S7100385,1992-04-20,170,13712
L41GHTZQ96100386,LUK130,Brand2,Model4,BIG,E0100386,2001-12-31,173,18063
Y35VMTIH40100387,LUK130,Brand1,Model1,MEDIUM,B6100387,1994-07-12,108,19253
R78MSZSH12100388,LUK130,Brand2,Model4,MEDIUM,O6100388,2014-05-19,109,11777
M81BLYZS15100389,LUK130,Brand1,Model2,BIG,W1100389,1994-09-14,161,18630
N73IEQUJ09100390,LUK130,Brand1,Model4,SMALL,P8100390,2011-03-28,143,11738
T23SSXSE77100391,LUK130,Brand2,Model1,SMALL,D0100391,2001-03-13,176,16002
F73SFQKV21100392,LUK130,Brand2,Model3,MEDIUM,O8100392,1990-05-15,130,14305
H91CCMFR43100393,LUK130,Brand2,Model2,MEDIUM,U0100393,2016-04-14,148,19434
Q68KSXSU65100394,LUK130,Brand2,Model2,MEDIUM,I4100394,2010-07-15,113,14623
W59SHYYO28100395,KPM131,Brand4,Model1,SMALL,T3100395,2007-04-25,113,11577
W42QGKDZ38100396,KPM131,Brand4,Model1,BIG,A9100396,1991-03-04,122,11443
A81PRBFG84100397,KPM131,Brand2,Model2,SMALL,A8100397,1996-04-19,106,10956
U61POUKD88100398,KPM131,Brand4,Model2,SMALL,B3100398,2004-06-18,124,17409
N32XLESC69100399,KPM131,Brand1,Model4,SMALL,S9100399,2013-01-14,188,16416
N03OAKNS42100400,KPM131,Brand4,Model2,MEDIUM,X5100400,1997-06-02,163,10551
K21TZHEP82100401,KPM131,Brand1,Model1,SMALL,T5100401,2003-10-05,149,10308
L83BLSCM56100402,KPM131,Brand2,Model1,BIG,C5100402,2014-07-09,128,14428
H85LPFBM16100403,KPM131,Brand2,Model3,SMALL,W7100403,1991-01-21,163,13055
O68NNXTD24100404,KPM131,Brand3,Model1,BIG,N2100404,2010-05-19,183,17536
I99PUGQG57100405,MAZ132,Brand2,Model1,SMALL,X9100405,1993-09-04,112,16257
H32EPGDN26100406,MAZ132,Brand2,Model2,SMALL,R2100406,2007-11-25,170,13360
L23VHJRX58100407,MAZ132,Brand2,Model4,MEDIUM,A5100407,1995-08-12,186,19594
O60DWYAK46100408,MAZ132,Brand1,Model1,MEDIUM,Y7100408,1990-11-20,124,16937
W78CASYL67100409,MAZ132,Brand2,Model2,SMALL,D7100409,2017-04-03,102,18279
J77NYGKJ89100410,MAZ133,Brand3,Model1,BIG,D0100410,2005-08-28,112,15397
W67YCXNP43100411,MAZ133,Brand3,Model1,MEDIUM,G4100411,1992-08-14,177,10818
K38IYRAX49100412,MAZ133,Brand3,Model2,BIG,S3100412,2011-12-23,185,15232
D18TORQV85100413,MAZ133,Brand3,Model1,SMALL,J8100413,2002-12-04,187,16094
G94QHXPV66100414,MAZ133,Brand4,Model3,MEDIUM,L0100414,2004-10-12,187,15668
C48OHMBP83100415,MAZ133,Brand3,Model2,MEDIUM,F3100415,2003-06-07,135,10220
G92LKPYD85100416,MAZ133,Brand3,Model3,MEDIUM,R3100416,2004-02-13,122,11150
J81EZVKK46100417,MAZ133,Brand3,Model1,MEDIUM,F1100417,2002-04-22,191,13742
Z30UNNPU33100418,MAZ133,Brand2,Model2,LARGE,Z0100418,2011-02-09,195,18785
N74MYZRM53100419,MAZ133,Brand1,Model3,LARGE,V9100419,2011-12-04,180,10815
D06GFVGZ92100420,MAZ133,Brand3,Model1,LARGE,W7100420,1996-06-28,134,12150
R89LIVRD83100421,MAZ133,Brand4,Model2,MEDIUM,T8100421,2012-12-03,142,13879
H97VSTAM05100422,MAZ133,Brand1,Model4,SMALL,R6100422,1998-12-28,155,15680
D03HCWAU00100423,MAZ133,Brand2,Model2,SMALL,M2100423,1992-03-31,147,16363
Y83YUPIW56100424,MAZ133,Brand4,Model4,SMALL,K7100424,1993-08-19,168,10238
J82GOFGB04100425,MAZ133,Brand2,Model4,LARGE,A7100425,1997-09-26,144,14742
X31JSHYI22100426,MAZ133,Brand2,Model4,LARGE,N9100426,1991-05-29,146,19736
V57CZIHM87100427,MAZ133,Brand3,Model1,BIG,J3100427,1998-03-16,135,11178
I46RPTCT17100428,MAZ133,Brand4,Model4,SMALL,X5100428,1999-08-05,114,10840
I51DDQBO09100429,MAZ133,Brand3,Model4,MEDIUM,R3100429,1996-05-21,141,10945
B10GVIND55100430,MAZ133,Brand3,Model4,BIG,N5100430,2017-08-24,197,10589
P62PKGHM43100431,MAZ133,Brand2,Model4,LARGE,K7100431,1991-09-05,116,10614
K56WUYYE69100432,MAZ133,Brand2,Model3,SMALL,S1100432,2013-04-24,177,18467
D88KVCWS05100433,OPO134,Brand4,Model2,BIG,T6100433,2018-11-29,121,18317
Y40BFBOE46100434,OPO134,Brand1,Model3,SMALL,M3100434,2017-08-25,192,17711
Q36AZKQS01100435,OPO134,Brand3,Model3,SMALL,P5100435,2006-05-31,124,16933
Z02ISODF96100436,OPO134,Brand4,Model3,SMALL,J3100436,2016-03-12,138,11265
X07UZUMM76100437,OPO134,Brand1,Model4,MEDIUM,V8100437,1991-06-21,134,18554
U42IXECD14100438,OPO134,Brand2,Model2,MEDIUM,B4100438,2003-04-13,167,11893
K46TDODZ04100439,OPO134,Brand3,Model4,MEDIUM,Y6100439,1994-10-14,123,12181
L78BWERD69100440,OPO134,Brand2,Model1,SMALL,L8100440,2010-05-26,164,11896
L01PXFFC58100441,LOD135,Brand4,Model3,BIG,U7100441,1990-08-04,139,10619
Q95OEWCH13100442,LOD135,Brand1,Model4,BIG,T0100442,2017-12-26,191,19334
J65FQIOE23100443,LOD135,Brand4,Model1,BIG,X4100443,1994-01-15,173,14415
W13GMDNN80100444,LOD135,Brand3,Model1,SMALL,C4100444,2007-02-08,169,12070
M34VIOGT29100445,LOD135,Brand1,Model1,LARGE,N4100445,2005-09-19,162,17701
B88USLIT99100446,LOD135,Brand4,Model4,BIG,K4100446,2009-10-31,145,10708
U77XWDGN42100447,LOD135,Brand3,Model4,SMALL,H5100447,2015-12-10,100,19124
T30ZTJJD13100448,LUK136,Brand2,Model3,MEDIUM,B2100448,1996-02-12,110,17503
W77JSLFO67100449,LUK136,Brand4,Model3,SMALL,X3100449,2002-06-27,156,12560
P97XGKPZ77100450,LUK136,Brand3,Model3,BIG,E9100450,2019-07-16,187,13343
W22PUTWR41100451,LUK136,Brand2,Model1,MEDIUM,Y1100451,2009-01-12,187,11483
W67HVMEK53100452,LUK136,Brand2,Model3,SMALL,G3100452,1990-02-06,178,11401
K60UMHUY70100453,LUK136,Brand1,Model2,SMALL,G1100453,2014-08-05,193,16339
E26RDHJS01100454,LUK136,Brand3,Model1,BIG,V8100454,1999-03-12,104,17879
J88BESZB12100455,LUK136,Brand3,Model1,LARGE,Y8100455,2006-05-11,121,17728
Z07USKLM88100456,LUK136,Brand1,Model3,BIG,Z3100456,2019-09-25,177,19831
C24VYXZQ39100457,LUK136,Brand1,Model2,BIG,H7100457,1994-01-06,157,17031
W21EFVTX30100458,LUK136,Brand1,Model4,LARGE,H3100458,2015-08-11,110,12333
W93XNFOR52100459,LUK136,Brand3,Model1,BIG,E6100459,2006-05-16,143,15476
V10JCFLB29100460,LUK136,Brand3,Model4,MEDIUM,G3100460,1996-02-27,129,19552
I63CPZCE08100461,LUK136,Brand1,Model1,LARGE,R2100461,1990-12-02,144,10212
O68LFLAG82100462,LUK136,Brand3,Model2,SMALL,U8100462,2014-03-09,151,18798
U54QUOOW63100463,LUK136,Brand1,Model3,BIG,V9100463,1993-10-17,146,15315
U54UYYTP55100464,LUK136,Brand3,Model3,SMALL,B6100464,2003-04-05,131,14351
V64NSACX71100465,LUK136,Brand2,Model3,BIG,Y4100465,2001-07-22,108,13806
B44EPUAL62100466,LUK136,Brand3,Model2,MEDIUM,S4100466,2009-08-09,175,15119
H02CQMOI15100467,LUK136,Brand3,Model2,MEDIUM,Y3100467,2017-12-04,154,10028
R84QFBYU84100468,LUK136,Brand1,Model4,BIG,I4100468,2013-03-05,178,12447
H74NMGCX01100469,LUK136,Brand3,Model3,SMALL,A9100469,2008-01-29,196,18788
D93AQXOU97100470,LUK136,Brand2,Model4,MEDIUM,U3100470,2008-12-01,126,19456
M65QUNLI83100471,LUK136,Brand4,Model1,LARGE,C4100471,2004-10-05,140,17808
G15VNPNK52100472,KPM137,Brand3,Model4,BIG,C9100472,2013-08-01,105,19009
Q57YAXPX15100473,KPM137,Brand1,Model1,BIG,N0100473,2006-09-24,185,16759
Z74WIJKH67100474,KPM137,Brand4,Model3,LARGE,N9100474,1997-05-13,135,15751
T28EOGNH27100475,KPM137,Brand4,Model4,SMALL,Z4100475,2004-04-13,170,12342
V20TYSLH36100476,KPM137,Brand1,Model4,MEDIUM,B7100476,2015-04-08,142,13341
C25FGSUZ59100477,KPM137,Brand4,Model2,BIG,J2100477,2009-10-03,126,15287
D15TBAQE01100478,KPM137,Brand2,Model2,BIG,B4100478,2017-04-21,178,19634
B99DJQZL35100479,KPM137,Brand1,Model3,LARGE,D3100479,2010-06-16,182,19011
T81VBVKP75100480,KPM137,Brand1,Model2,SMALL,F1100480,2013-02-06,166,12175
Y01JMMLQ67100481,KPM137,Brand4,Model3,SMALL,I4100481,2020-05-12,157,15937
Z61ABWXH04100482,KPM137,Brand4,Model2,SMALL,N8100482,1992-01-24,112,16500
J90QXVGH01100483,KPM137,Brand1,Model1,SMALL,W3100483,2017-02-15,181,14178
Q46FZOKP13100484,KPM137,Brand4,Model3,LARGE,E5100484,1993-11-24,128,16765
W08SHHHV75100485,KPM137,Brand3,Model3,MEDIUM,J8100485,2018-01-13,127,14494
U03QSPYR92100486,KPM137,Brand3,Model4,MEDIUM,G8100486,2014-01-09,124,14378
I57CXLSU96100487,KPM137,Brand4,Model4,SMALL,G5100487,2011-10-06,141,15469
T66VUVTU48100488,KPM137,Brand4,Model4,MEDIUM,L4100488,2020-05-07,114,18641
T27HQWGV46100489,LUK138,Brand2,Model2,MEDIUM,G2100489,1996-07-17,110,17179
C59FYCMW43100490,LUK138,Brand1,Model1,SMALL,Z8100490,2016-05-14,168,18371
Y83ACLST03100491,LUK138,Brand4,Model1,LARGE,J1100491,2007-12-15,131,13698
R54IXZPN95100492,LUK138,Brand2,Model2,BIG,C7100492,2003-07-16,191,12834
Q48UTFDD10100493,LUK138,Brand1,Model1,MEDIUM,Y1100493,2006-07-11,187,11905
O80DVZQF61100494,LUK138,Brand4,Model4,SMALL,K7100494,1999-10-12,114,14304
K71SPOZJ05100495,LUK138,Brand4,Model2,MEDIUM,V5100495,1992-02-01,119,16648
Q99OTHPZ45100496,LUB139,Brand2,Model2,SMALL,G0100496,2003-09-08,100,11218
X23CQZEE23100497,LUB139,Brand3,Model3,SMALL,G5100497,2013-02-08,164,17589
F13CFWJG43100498,LUB139,Brand4,Model1,BIG,K5100498,2018-01-24,136,13569
U21MHDSY42100499,LUB139,Brand2,Model2,SMALL,B0100499,1999-08-06,153,17862
H07UQFXM65100500,LUB139,Brand1,Model3,LARGE,P0100500,2003-01-07,159,16259
N59JITXB20100501,LUB139,Brand4,Model4,MEDIUM,N7100501,2003-10-23,153,15241
I55DYPTK28100502,LUB139,Brand2,Model3,MEDIUM,F5100502,1996-01-10,145,12733
A63AKMDQ11100503,LUB139,Brand4,Model4,SMALL,S2100503,2018-05-11,152,10779
B79FMOFA50100504,LUB139,Brand2,Model1,BIG,L7100504,1993-06-15,181,13405
G66PXADS26100505,LUB139,Brand4,Model2,BIG,F1100505,2013-12-03,103,18205
E03FQPYL88100506,LUB139,Brand2,Model3,LARGE,S6100506,2011-09-03,193,13936
E02PAEUZ77100507,LUB139,Brand2,Model3,BIG,A3100507,1997-09-11,115,19938
N34XWFOM73100508,LUB139,Brand3,Model2,SMALL,H4100508,1992-03-09,104,10774
J37NSQQI63100509,LUB139,Brand1,Model3,MEDIUM,Y1100509,2004-05-14,196,10041
X06NEBEF99100510,LUB139,Brand1,Model3,LARGE,J0100510,2009-06-27,192,18531
R80FQTUT18100511,LUB139,Brand3,Model3,LARGE,G1100511,1992-05-25,117,16624
J06LPJFO15100512,LUB139,Brand4,Model1,LARGE,V3100512,2006-08-13,124,17799
K88DLGEH35100513,LUB139,Brand2,Model4,LARGE,S9100513,1992-09-16,198,15216
A95RMOSO31100514,KPM140,Brand2,Model2,BIG,A0100514,2018-03-02,190,19578
Q55SXVSF96100515,KPM140,Brand1,Model3,BIG,T0100515,1997-08-27,148,11073
S97IFEKZ11100516,KPM140,Brand1,Model2,LARGE,V8100516,2001-10-18,190,11485
Q56ZDIXM36100517,KPM140,Brand2,Model3,SMALL,Y2100517,2001-11-07,128,19122
V84BLBRW67100518,KPM140,Brand2,Model3,LARGE,I3100518,2010-07-16,162,19237
K35FXFSE50100519,KPM140,Brand2,Model4,BIG,T0100519,1992-07-31,196,18542
S65AUWLA22100520,LUK141,Brand4,Model3,BIG,J2100520,2011-06-09,117,13003
Y70YUHCL23100521,LUK141,Brand3,Model4,SMALL,R5100521,1995-07-21,137,11674
E14YVCEH31100522,LUK141,Brand1,Model4,LARGE,F5100522,2020-04-13,132,15477
W74SLHMC45100523,LUK141,Brand4,Model4,LARGE,F2100523,1993-06-07,168,18820
Z18SKLFP12100524,LUK141,Brand1,Model1,BIG,O4100524,2019-07-14,185,11613
D21JOSVV31100525,LUK141,Brand1,Model1,LARGE,F6100525,2010-12-19,197,10060
A88ZKKAR01100526,LUK141,Brand2,Model3,BIG,H4100526,1992-06-14,129,15447
J81SEIDS64100527,LUK141,Brand2,Model4,SMALL,R7100527,2004-03-08,200,13849
T73LMODJ50100528,LUK141,Brand1,Model2,MEDIUM,E6100528,2019-10-29,166,10477
T90ZLPDQ20100529,LUK141,Brand1,Model1,BIG,J0100529,2017-10-19,123,11169
Y60IFDCZ65100530,LUK141,Brand4,Model4,MEDIUM,P2100530,2004-02-08,121,18237
G02BTRBN61100531,MAZ142,Brand3,Model3,LARGE,O3100531,2018-12-17,124,15659
D24MTZOY54100532,MAZ142,Brand2,Model2,MEDIUM,H6100532,1996-05-27,149,10534
K10KNHBC62100533,MAZ142,Brand4,Model3,MEDIUM,J2100533,2009-03-19,171,13519
I99MXVFK39100534,MAZ142,Brand1,Model4,LARGE,K2100534,2000-03-18,175,19671
Z72BWFPR16100535,MAZ142,Brand4,Model2,SMALL,B5100535,2013-10-25,157,14005
Z15GSAEQ64100536,MAZ142,Brand1,Model3,MEDIUM,W4100536,1993-06-20,107,11508
J87UDVAN68100537,MAZ142,Brand3,Model1,MEDIUM,T2100537,1990-05-09,134,19446
X78UYMIG57100538,MAZ142,Brand2,Model4,SMALL,X7100538,2001-02-27,123,11716
K87OGBDC12100539,LUK143,Brand1,Model2,BIG,F7100539,1999-08-09,133,12718
L22GPYFZ70100540,LUK143,Brand4,Model2,MEDIUM,I5100540,2019-11-27,128,17321
O24GDDHL42100541,LUK143,Brand2,Model3,SMALL,K6100541,1991-12-04,105,14796
P66HYXBW01100542,LUK143,Brand2,Model1,MEDIUM,N9100542,2015-11-12,153,12124
T74YNCUV75100543,LUK143,Brand4,Model1,SMALL,A6100543,1998-09-29,124,13125
C68BCRTG48100544,LUK143,Brand1,Model1,SMALL,E2100544,2013-05-20,179,10328
E89WYAPR90100545,LUK143,Brand2,Model4,SMALL,W0100545,2004-10-14,110,17583
M08QUOMF66100546,LUK143,Brand2,Model2,LARGE,D5100546,1997-09-28,130,10386
Z25KTWUH86100547,LUK143,Brand1,Model1,SMALL,K9100547,2001-05-01,146,18782
Q08PCGVJ79100548,LUK143,Brand1,Model4,SMALL,A9100548,2009-07-19,179,19687
Y47TLSJR19100549,LUK143,Brand2,Model4,BIG,J7100549,2016-02-16,126,12195
H39WLZMI04100550,LUK143,Brand4,Model1,BIG,M6100550,2010-10-25,199,16876
C25HIUUE23100551,LUK143,Brand3,Model4,LARGE,M2100551,1994-11-01,196,15500
K74VXCPV08100552,LUK143,Brand2,Model4,MEDIUM,E1100552,1990-04-06,133,12817
O89KPDUM52100553,LUK143,Brand2,Model1,BIG,R3100553,1990-02-25,160,16271
P73OQMQQ66100554,LUK143,Brand3,Model1,LARGE,W8100554,2015-06-18,193,11231
B14BOHWF37100555,LUK143,Brand1,Model3,MEDIUM,T1100555,2008-03-05,168,18910
W27DNZZR17100556,LOD144,Brand4,Model4,BIG,U7100556,2014-01-28,153,14239
W85YPMZG04100557,LOD144,Brand1,Model3,SMALL,T4100557,2018-06-06,161,10481
N50XARDN98100558,LOD144,Brand1,Model2,LARGE,S7100558,2007-11-29,107,18196
K41WHEKL05100559,OPO145,Brand1,Model4,MEDIUM,W3100559,2013-11-23,111,16933
S75UKCSI56100560,OPO145,Brand4,Model2,MEDIUM,S4100560,1998-02-21,167,11350
T98NHZEM97100561,OPO145,Brand4,Model2,SMALL,Z1100561,2000-09-16,160,16311
M75KIOJA32100562,LUB146,Brand1,Model3,MEDIUM,F5100562,1992-09-24,194,18385
R73LXGRS10100563,LUB146,Brand2,Model3,LARGE,L1100563,2009-10-16,180,12991
A07UYGTC67100564,LUB146,Brand3,Model4,SMALL,H4100564,1992-09-19,197,12891
B86KJSSN94100565,LUB146,Brand4,Model2,BIG,D8100565,1992-08-27,173,13258
E89USLNW33100566,LUB146,Brand4,Model3,BIG,R2100566,2005-12-20,132,18093
I38ZIPWY39100567,LUB146,Brand3,Model2,BIG,H7100567,2006-07-14,179,11969
I26JUIKU45100568,LUB146,Brand1,Model3,MEDIUM,U0100568,2009-09-14,161,18076
G87TGDHU97100569,LUB146,Brand1,Model2,BIG,R2100569,1996-10-07,169,16125
Z01PEOWS00100570,LUB146,Brand4,Model3,LARGE,C2100570,2015-03-20,199,12522
U71BXBJR74100571,LUB146,Brand1,Model4,SMALL,D1100571,2004-06-04,114,11657
O33CTIXW88100572,LUB146,Brand3,Model1,SMALL,N1100572,2008-07-16,143,10058
M43RFDBQ63100573,LUB146,Brand4,Model1,SMALL,F2100573,2010-08-10,129,17351
A26PSKOT88100574,LUB146,Brand1,Model3,BIG,P5100574,2012-03-18,115,14709
R57HJKHH25100575,LUB146,Brand2,Model2,MEDIUM,U9100575,2002-12-02,199,13764
G22PUFTW04100576,LUB146,Brand2,Model3,LARGE,J8100576,1999-09-14,149,16297
S97DPBQF64100577,LUB146,Brand3,Model2,SMALL,U4100577,2020-02-08,157,13554
U33RJARE25100578,LUB146,Brand1,Model3,LARGE,D4100578,2017-04-12,176,11092
Z48INCFY33100579,LUB146,Brand1,Model1,MEDIUM,A7100579,1997-08-17,180,19973
C82ALWYJ49100580,LUB146,Brand4,Model3,LARGE,I2100580,1994-04-27,103,11858
T72WBFFT96100581,LUB146,Brand4,Model3,MEDIUM,M0100581,2020-07-02,138,19581
H09ILVIH34100582,LUB146,Brand1,Model3,SMALL,E6100582,2010-10-27,106,12504
B93PRFUB97100583,LUB146,Brand2,Model4,MEDIUM,C8100583,2018-08-06,166,16676
G31DBVEJ35100584,MAZ147,Brand1,Model3,BIG,O8100584,2018-04-23,152,14703
S68XUAWG13100585,MAZ147,Brand1,Model4,LARGE,J2100585,2001-01-05,100,12218
B71YTGRY69100586,MAZ147,Brand3,Model1,BIG,D3100586,1990-08-04,140,16914
F98JVNLK00100587,MAZ147,Brand2,Model2,BIG,N1100587,2002-02-02,109,12165
